ufn,sample_type,sample_id,container_id,container_cell,sample_location,comments_sample,sample_status,sample_qc_flag,sample_flag_reason,sample_qc_log
U925,DNA,SDN891,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U926,DNA,SDN892,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U927,DNA,SDN893,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U928,DNA,SDN894,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U929,DNA,SDN902,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U930,DNA,SDN903,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U931,DNA,SDN877,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U932,DNA,SDN878,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U933,DNA,SDN879,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U934,DNA,SDN880,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U935,DNA,SDN881,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U936,DNA,SDN882,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U939,DNA,SDN897,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U940,DNA,SDN904,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U941,DNA,SDN898,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U942,DNA,SDN905,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U943,DNA,SDN906,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U944,DNA,SDN921,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U945,DNA,SDN922,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U946,DNA,SDN923,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U947,DNA,SDN968,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U948,DNA,SDN969,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U949,DNA,SDN970,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U950,DNA,SDN971,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U951,DNA,SDN907,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U952,DNA,SDN908,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U953,DNA,SDN909,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U954,DNA,SDN910,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U955,DNA,SDN911,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U956,DNA,SDN912,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U957,DNA,SDN924,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U958,DNA,SDN925,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U959,DNA,SDN926,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U960,DNA,SDN927,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U961,DNA,SDN899,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U962,DNA,SDN900,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U963,DNA,SDN901,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U964,DNA,SDN913,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U965,DNA,SDN914,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U966,DNA,SDN915,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U967,DNA,SDN916,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U968,DNA,SDN917,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U969,DNA,SDN918,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U970,DNA,SDN928,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U971,DNA,SDN1324,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U972,DNA,SDN1325,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U973,DNA,SDN1340,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U974,DNA,SDN1341,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U975,DNA,SDN1342,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U976,DNA,SDN1343,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U977,DNA,SDN1359,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U978,DNA,SDN1360,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U979,DNA,SDN1361,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U980,DNA,SDN1362,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U981,DNA,SDN919,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U982,DNA,SDN920,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U983,DNA,SDN929,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U984,DNA,SDN930,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U985,DNA,SDN931,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U986,DNA,SDN932,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U987,DNA,SDN933,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U988,DNA,SDN947,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U989,DNA,SDN948,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U990,DNA,SDN949,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U991,DNA,SDN934,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U992,DNA,SDN935,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U993,DNA,SDN936,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U994,DNA,SDN937,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U995,DNA,SDN950,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U996,DNA,SDN951,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U997,DNA,SDN952,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U998,DNA,SDN953,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U999,DNA,SDN954,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1000,DNA,SDN955,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1001,DNA,SDN938,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1002,DNA,SDN939,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1003,DNA,SDN940,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1004,DNA,SDN941,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1005,DNA,SDN942,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1006,DNA,SDN943,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1007,DNA,SDN956,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1008,DNA,SDN957,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1009,DNA,SDN958,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1010,DNA,SDN959,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1011,DNA,SDN944,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1012,DNA,SDN945,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1013,DNA,SDN946,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1014,DNA,SDN960,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1015,DNA,SDN961,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1016,DNA,SDN962,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1017,DNA,SDN963,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1018,DNA,SDN972,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1019,DNA,SDN973,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1020,DNA,SDN974,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1021,DNA,SDN964,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1022,DNA,SDN965,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1023,DNA,SDN975,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1024,DNA,SDN976,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1025,DNA,SDN977,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1026,DNA,SDN978,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1027,DNA,SDN979,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1028,DNA,SDN980,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1029,DNA,SDN990,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1030,DNA,SDN1009,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1031,DNA,SDN966,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1032,DNA,SDN967,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1033,DNA,SDN981,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1034,DNA,SDN982,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1035,DNA,SDN991,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1036,DNA,SDN992,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1037,DNA,SDN993,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1038,DNA,SDN994,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1039,DNA,SDN995,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1040,DNA,SDN996,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1041,DNA,SDN983,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1042,DNA,SDN984,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1043,DNA,SDN985,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1044,DNA,SDN986,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1045,DNA,SDN997,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1046,DNA,SDN998,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1047,DNA,SDN999,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1048,DNA,SDN1000,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1049,DNA,SDN1001,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1050,DNA,SDN1002,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1051,DNA,SDN987,BDNCU1,26,BDNCU1-26,NA,collected,N,NA,NA
U1052,DNA,SDN988,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1053,DNA,SDN989,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1054,DNA,SDN1003,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1055,DNA,SDN1004,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1056,DNA,SDN1005,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1057,DNA,SDN1006,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1058,DNA,SDN1010,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1059,DNA,SDN1011,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1060,DNA,SDN1012,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1061,DNA,SDN1013,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1062,DNA,SDN1014,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1063,DNA,SDN1015,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1064,DNA,SDN1016,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1065,DNA,SDN1041,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1066,DNA,SDN1042,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1067,DNA,SDN1043,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1068,DNA,SDN1058,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1069,DNA,SDN1059,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1070,DNA,SDN1060,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1071,DNA,SDN1007,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1072,DNA,SDN1008,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1073,DNA,SDN1017,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1074,DNA,SDN1018,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1075,DNA,SDN1019,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1076,DNA,SDN1028,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1077,DNA,SDN1029,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1078,DNA,SDN1030,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1079,DNA,SDN1031,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1080,DNA,SDN1044,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1081,DNA,SDN1020,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1082,DNA,SDN1021,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1083,DNA,SDN1022,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1084,DNA,SDN1032,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1085,DNA,SDN1033,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1086,DNA,SDN1034,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1087,DNA,SDN1035,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1088,DNA,SDN1036,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1089,DNA,SDN1037,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1090,DNA,SDN1045,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1091,DNA,SDN1023,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1092,DNA,SDN1024,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1093,DNA,SDN1025,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1094,DNA,SDN1026,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1095,DNA,SDN1027,UNKNOWN,UNKNOWN,UNKNOWN,NA,collected,Y,location unknown,NA
U1096,DNA,SDN1038,BDNSO16,NA,BDNSO16-NA,Fin clip taken,results received,N,NA,NA
U1097,DNA,SDN1039,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1098,DNA,SDN1040,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1099,DNA,SDN1046,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1100,DNA,SDN1047,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1101,DNA,SDN1048,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1102,DNA,SDN1061,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1103,DNA,SDN1062,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1104,DNA,SDN1063,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1105,DNA,SDN1064,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1106,DNA,SDN1065,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1107,DNA,SDN1076,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1108,DNA,SDN1077,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1109,DNA,SDN1078,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1110,DNA,SDN1079,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1111,DNA,SDN1326,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1112,DNA,SDN1327,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1113,DNA,SDN1328,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1114,DNA,SDN1344,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1115,DNA,SDN1345,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1116,DNA,SDN1346,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1117,DNA,SDN1363,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1118,DNA,SDN1364,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1119,DNA,SDN1365,UNKNOWN,UNKNOWN,UNKNOWN,NA,collected,Y,location unknown,NA
U1120,DNA,SDN1366,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1121,DNA,SDN1049,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1122,DNA,SDN1050,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1123,DNA,SDN1051,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1124,DNA,SDN1052,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1125,DNA,SDN1053,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1126,DNA,SDN1066,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1127,DNA,SDN1067,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1128,DNA,SDN1068,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1129,DNA,SDN1080,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1130,DNA,SDN1081,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1131,DNA,SDN1054,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1132,DNA,SDN1055,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1133,DNA,SDN1056,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1134,DNA,SDN1057,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1135,DNA,SDN1069,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1136,DNA,SDN1070,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1137,DNA,SDN1071,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1138,DNA,SDN1072,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1139,DNA,SDN1082,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1140,DNA,SDN1083,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1141,DNA,SDN1073,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1142,DNA,SDN1074,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1143,DNA,SDN1075,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1144,DNA,SDN1084,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1145,DNA,SDN1085,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1146,DNA,SDN1086,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1147,DNA,SDN1094,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1148,DNA,SDN1095,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1149,DNA,SDN1096,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1150,DNA,SDN1097,UNKNOWN,UNKNOWN,UNKNOWN,NA,collected,Y,location unknown,NA
U1151,DNA,SDN1087,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1152,DNA,SDN1088,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1153,DNA,SDN1089,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1154,DNA,SDN1098,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1155,DNA,SDN1099,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1156,DNA,SDN1100,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1157,DNA,SDN1101,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1158,DNA,SDN1108,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1159,DNA,SDN1109,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1160,DNA,SDN1110,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1161,DNA,SDN1090,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1162,DNA,SDN1091,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1163,DNA,SDN1092,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1164,DNA,SDN1093,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1165,DNA,SDN1102,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1166,DNA,SDN1103,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1167,DNA,SDN1111,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1168,DNA,SDN1112,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1169,DNA,SDN1113,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1170,DNA,SDN1118,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1171,DNA,SDN1104,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1172,DNA,SDN1105,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1173,DNA,SDN1106,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1174,DNA,SDN1119,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1175,DNA,SDN1120,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1176,DNA,SDN1121,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1177,DNA,SDN1122,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1178,DNA,SDN1123,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1179,DNA,SDN1124,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1180,DNA,SDN1139,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1181,DNA,SDN1347,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1182,DNA,SDN1348,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1183,DNA,SDN1349,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1184,DNA,SDN1350,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1185,DNA,SDN1367,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1186,DNA,SDN1368,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1187,DNA,SDN1369,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1188,DNA,SDN1377,BDNPI1,1,BDNPI1-1,NA,collected,N,NA,NA
U1189,DNA,SDN1378,BDNPI1,2,BDNPI1-2,NA,collected,N,NA,NA
U1190,DNA,SDN1379,BDNPI1,3,BDNPI1-3,NA,collected,N,NA,NA
U1191,DNA,SDN1107,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1192,DNA,SDN1114,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1193,DNA,SDN1115,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1194,DNA,SDN1116,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1195,DNA,SDN1125,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1196,DNA,SDN1126,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1197,DNA,SDN1127,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1198,DNA,SDN1128,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1199,DNA,SDN1129,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1200,DNA,SDN1130,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1201,DNA,SDN1117,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1202,DNA,SDN1131,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1203,DNA,SDN1132,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1204,DNA,SDN1133,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1205,DNA,SDN1134,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1206,DNA,SDN1140,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1207,DNA,SDN1141,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1208,DNA,SDN1142,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1209,DNA,SDN1143,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1210,DNA,SDN1144,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1211,DNA,SDN1135,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1212,DNA,SDN1136,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1213,DNA,SDN1137,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1214,DNA,SDN1145,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1215,DNA,SDN1146,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1216,DNA,SDN1147,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1217,DNA,SDN1148,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1218,DNA,SDN1149,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
U1219,DNA,SDN1150,BDNSO16,NA,BDNSO16-NA,NA,results received,N,NA,NA
