semsp_id,ufn,seine_id,species,package_id,fish_time_out,fish_time_dewar,fork_length_field,height_field,weight_field,analysis_planned,dissection_status,lice_qc_flag,qc_comments,date_processed,cwt,ad,weight,standard_length,fork_length,photo_number,comments_protocol,comments_fish_health_lab,dissection_protocol,lice_collection_protocol,lice_id_protocol,dissector,fish_lab_qc_data,fish_lab_qc_flag,fish_lab_flag_reason,fish_lab_qc_log
2016-06-23-J03-SO-25,U4409,JE286N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-29,none,present,10.8,102,108,NA,NA,NA,full work-up 1,lab_motiles_cryo,lab_motiles,CVJ,NA,N,NA,NA
2016-06-23-J03-SO-26,U4461,JE286N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-09-29,none,present,14.3,108,113,NA,NA,Lots of blood around left eye,full work-up 1,lab_motiles_cryo,lab_motiles,KDB,NA,N,NA,NA
2016-06-23-D24-PI-1,NA,DE341N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-PI-2,NA,DE341N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-PI-3,NA,DE341N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-PI-4,NA,DE341N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-PI-5,NA,DE341N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-PI-6,NA,DE341N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-PI-7,NA,DE341N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-PI-8,NA,DE341N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-PI-9,NA,DE341N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-PI-10,NA,DE341N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-PI-1,NA,JE285N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-PI-2,NA,JE285N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-PI-3,NA,JE285N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-PI-4,NA,JE285N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-PI-5,NA,JE285N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-PI-6,NA,JE285N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-PI-7,NA,JE285N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-PI-8,NA,JE285N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-PI-9,NA,JE285N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-PI-10,NA,JE285N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J03-PI-1,U3850,JE286N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-01,none,present,12.2,105,111,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,KB (MF),CVJ,N,NA,NA
2016-06-23-J03-PI-2,U4902,JE286N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-02,none,present,17.2,114,120,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,BJ,CVJ,N,NA,NA
2016-06-23-J03-PI-3,U3851,JE286N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-01,none,present,17.9,113,NA,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,KB (MF),CVJ,N,NA,NA
2016-06-23-J03-PI-4,U3909,JE286N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-01,none,present,12.2,105,110,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,JG,KDB,N,NA,NA
2016-06-23-J03-PI-5,U4901,JE286N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-02,none,present,14.8,109,113,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,BJ,CVJ,N,NA,NA
2016-06-23-J03-PI-6,U3892,JE286N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-02,none,present,15.9,112,117,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,CVJ,JG,N,NA,NA
2016-06-23-J03-PI-7,U3908,JE286N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-01,none,present,13.7,108,NA,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,JG,KDB,N,NA,NA
2016-06-23-J03-PI-8,U3894,JE286N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-02,none,present,18.9,121,126,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,CVJ,JG,N,NA,NA
2016-06-23-J03-PI-9,U3893,JE286N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-02,none,present,15.5,114,118,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,CVJ,JG,N,NA,NA
2016-06-23-J03-PI-10,U3895,JE286N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-02,none,present,16.6,121,125,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,CVJ,JG,N,NA,NA
2016-06-23-D24-CU-1,NA,DE341N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-CU-2,NA,DE341N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-CU-3,NA,DE341N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-CU-4,NA,DE341N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-CU-5,NA,DE341N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-CU-6,NA,DE341N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-CU-7,NA,DE341N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-CU-8,NA,DE341N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-CU-9,NA,DE341N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-CU-10,NA,DE341N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CU-1,NA,JE285N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CU-2,NA,JE285N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CU-3,NA,JE285N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CU-4,NA,JE285N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CU-5,NA,JE285N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CU-6,NA,JE285N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CU-7,NA,JE285N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CU-8,NA,JE285N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CU-9,NA,JE285N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CU-10,NA,JE285N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J03-CU-1,U4030,JE286N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-07,none,present,13,107,111,NA,NA,"Lesions or pred scars on tail, both sides.",full work-up 2,lab_motiles_cryo,lab_motiles,CVJ,KDB,N,NA,NA
2016-06-23-J03-CU-2,U4028,JE286N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-06,none,present,19.2,121,126,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,CVJ,JG,N,NA,NA
2016-06-23-J03-CU-3,U4037,JE286N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-07,none,present,15.5,108,NA,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,BJ,JG,N,NA,NA
2016-06-23-J03-CU-4,U3732,JE286N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-07,none,present,16.8,113,117,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,JG,CVJ,N,NA,NA
2016-06-23-J03-CU-5,U3731,JE286N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-07,none,present,14.7,112,116,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,JG,CVJ,N,NA,NA
2016-06-23-J03-CU-6,U4039,JE286N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-07,none,present,17.3,114,119,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,BJ,JG,N,NA,NA
2016-06-23-J03-CU-7,U4031,JE286N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-07,none,present,20,117,123,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,CVJ,KDB,N,NA,NA
2016-06-23-J03-CU-8,U3733,JE286N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-07,none,present,16.7,116,121,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,JG,CVJ,N,NA,NA
2016-06-23-J03-CU-9,U4029,JE286N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-06,none,present,17.7,116,122,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,CVJ,JG,N,NA,NA
2016-06-23-J03-CU-10,U4038,JE286N1,CU,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-07,none,present,16.1,114,NA,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,BJ,JG,N,NA,NA
2016-06-23-J10-CO-1,NA,JE285N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CO-2,NA,JE285N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CO-3,NA,JE285N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CO-4,NA,JE285N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CO-5,NA,JE285N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CO-6,NA,JE285N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CO-7,NA,JE285N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CO-8,NA,JE285N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CO-9,NA,JE285N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-CO-10,NA,JE285N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J03-CO-1,U4940,JE286N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-09,none,present,26.9,126,132,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,CVJ,KDB,N,NA,NA
2016-06-23-J03-CO-2,U4941,JE286N1,CO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-09,none,present,19.8,127,132,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,CVJ,KDB,N,NA,NA
2016-06-23-D24-HE-1,NA,DE341N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-HE-2,NA,DE341N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-D24-HE-3,NA,DE341N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-HE-1,NA,JE285N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-HE-2,NA,JE285N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-HE-3,NA,JE285N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-HE-4,NA,JE285N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J10-HE-5,NA,JE285N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2016-06-23-J03-HE-1,U3994,JE286N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-08,none,present,27.8,132,NA,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,KDB,JG,N,NA,NA
2016-06-23-J03-HE-2,U4950,JE286N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-09,none,present,19.3,116,123,NA,Weight estimated,NA,full work-up 2,lab_motiles_cryo,lab_motiles,BJ,CVJ,N,NA,NA
2016-06-23-J03-HE-3,U3969,JE286N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-09,none,present,17.4,118,124,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,JG,KDB,N,NA,NA
2016-06-23-J03-HE-4,U4951,JE286N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-09,none,present,20.8,121,127,NA,No otoliths found,NA,full work-up 2,lab_motiles_cryo,lab_motiles,BJ,CVJ,N,NA,NA
2016-06-23-J03-HE-5,U3967,JE286N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-09,none,present,24.5,135,NA,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,JG,KDB,N,NA,NA
2016-06-23-J03-HE-6,U4942,JE286N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-09,none,present,13.5,107,112,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,JG,KDB,N,NA,NA
2016-06-23-J03-HE-7,U3968,JE286N1,HE,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2017-11-09,none,present,16.3,115,120,NA,NA,NA,full work-up 2,lab_motiles_cryo,lab_motiles,JG,KDB,N,NA,NA
2016-06-24-D04-SO-1,U2247,DE344N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-19,none,present,19.1,NA,124,NA,NA,NA,full work-up 1,NA,lab_motiles,BMM,CVJ,N,NA,NA
2016-06-24-D04-SO-2,U2249,DE344N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-19,none,present,13.3,NA,109,NA,NA,NA,full work-up 1,NA,lab_motiles,BMM,CVJ,N,NA,NA
2016-06-24-D04-SO-3,U2241,DE344N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-18,none,present,21.1,NA,127,NA,NA,NA,full work-up 1,NA,lab_motiles,BMM,BJ,N,NA,NA
2016-06-24-D04-SO-4,U2244,DE344N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-18,none,present,13.3,NA,115,NA,NA,NA,full work-up 1,NA,lab_motiles,BMM,BJ,N,NA,NA
2016-06-24-D04-SO-5,U2243,DE344N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-18,none,present,18.6,NA,122,NA,NA,NA,full work-up 1,NA,lab_motiles,BMM,BJ,N,NA,NA
2016-06-24-D04-SO-6,U2245,DE344N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-18,none,present,14.7,NA,114,NA,NA,NA,full work-up 1,NA,lab_motiles,BMM,BJ,N,NA,NA
2016-06-24-D04-SO-7,U2248,DE344N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-19,none,present,14.2,NA,116,NA,Length estimated,NA,full work-up 1,NA,lab_motiles,BMM,CVJ,N,NA,NA
2016-06-24-D04-SO-8,U2246,DE344N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-19,none,present,20.9,NA,126,NA,NA,NA,full work-up 1,NA,lab_motiles,BMM,CVJ,N,NA,NA
2016-06-24-D04-SO-9,U2242,DE344N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-10-18,none,present,21.6,NA,123,NA,NA,NA,full work-up 1,NA,lab_motiles,BMM,BJ,N,NA,NA
2016-06-24-J02-SO-1,U1845,JE288N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-20,none,present,18.8,NA,124,NA,"Fish thawed in field. not suitable for RNA, stable isotope, or FA. nematode on stomach. one broken otolith",NA,irregular work-up,NA,lab_motiles,CVJ,BJ,N,NA,NA
2016-06-24-J02-SO-2,U1838,JE288N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-20,none,present,17.5,NA,112,NA,"Fish thawed in field. not suitable for RNA, stable isotope, or FA.",NA,irregular work-up,NA,lab_motiles,BJ,CVJ,N,NA,NA
2016-06-24-J02-SO-3,U1844,JE288N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-20,none,present,14.7,NA,115,NA,"Fish thawed in field. not suitable for RNA, stable isotope, or FA. very pale heart and liver",NA,irregular work-up,NA,lab_motiles,CVJ,BJ,N,NA,NA
2016-06-24-J02-SO-4,U1839,JE288N1,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-09-20,none,present,14.2,NA,102,NA,"Fish thawed in field. not suitable for RNA, stable isotope, or FA",NA,irregular work-up,NA,lab_motiles,BJ,CVJ,N,NA,NA
2016-06-24-J08-SO-1,U1536,JE290N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,10,NA,102,NA,NA,NA,full work-up 1,NA,NA,YK,BK,N,NA,NA
2016-06-24-J08-SO-2,U1538,JE290N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-07,none,present,13,NA,108,NA,NA,NA,full work-up 1,NA,NA,YK,BK,N,NA,NA
2016-06-24-J08-SO-3,U1547,JE290N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-07,none,present,13.9,NA,107,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-24-J08-SO-4,U1539,JE290N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-07,none,present,12,NA,109,NA,NA,NA,full work-up 1,NA,NA,YK,BK,N,NA,NA
2016-06-24-J08-SO-5,U1544,JE290N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,12.1,NA,99,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-24-J08-SO-6,U1545,JE290N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,15.8,NA,110,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-24-J08-SO-7,U1537,JE290N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,16,NA,120,NA,NA,NA,full work-up 1,NA,NA,YK,BK,N,NA,NA
2016-06-24-J08-SO-8,U1546,JE290N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-06,none,present,14.9,NA,110,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-24-J08-SO-9,U1549,JE290N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-07,none,present,11.4,NA,102,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-24-J08-SO-10,U1548,JE290N2,SO,NA,NA,NA,NA,NA,NA,SEMSP,dissected,N,NA,2016-07-07,none,present,13.3,NA,105,NA,Improper handling of RNA microtube caps may have cross contaminated RNA tissues samples,NA,full work-up 1,NA,NA,TS,SJ,N,NA,NA
2016-06-24-D04-PI-1,NA,DE344N1,PI,NA,NA,NA,NA,NA,NA,SEMSP,not dissected,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
